3450	3	3	7	50.48	97.29	100	72.06	40.66	18.83	7.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3500	3	3	7	49.2	96.08	100	73.03	41.64	19.51	7.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3550	3	3	7	47.57	94.59	100	73.98	42.8	20.31	7.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3600	3	3	7	46.8	93.83	100	74.66	43.48	20.79	8.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3650	3	3	7	45.66	92.7	100	75.53	44.49	21.52	8.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3700	3	3	7	44.2	91.31	100	76.58	45.69	22.37	9.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3750	3	3	7	43.15	90.24	100	77.45	46.72	23.14	9.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3800	3	3	7	42.19	89.26	100	78.28	47.71	23.87	9.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3850	3	3	7	40.83	87.9	100	79.38	49.02	24.84	10.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3900	3	3	7	40.22	87.25	100	79.97	49.74	25.38	10.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3950	3	3	7	39.05	86	100	81.08	51.12	26.44	11.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4000	3	3	8	37.68	83.81	100	83.97	55.33	30.15	13.93	5.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4050	3	3	8	37.15	83.22	100	84.54	56	30.75	14.38	5.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4100	3	3	8	36.11	82.11	100	85.63	57.42	31.91	15.1	5.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4150	3	3	8	35.04	80.97	100	86.71	58.83	33.06	15.89	6.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4200	3	3	8	34.34	80.19	100	87.52	59.91	33.97	16.47	6.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4250	3	3	8	33.63	79.38	100	88.37	61.14	35.02	17.1	6.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4300	3	3	8	32.9	78.58	100	89.18	62.29	35.91	17.66	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4350	3	3	8	32.04	77.58	100	90.27	63.8	37.21	18.51	7.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4400	3	3	8	31.62	77.08	100	90.91	64.68	37.9	19.04	7.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
